Date,Year,Month,Details,Income,Spending,Category,Source,Currency
24/03/2025,2025,3,Card transaction of 0.94 EUR issued by Nlovw7jwb949r975vp WWW.OVPAY.NL,,0.94,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of 1.82 EUR issued by Nlovmqja9n4ywxrj67 WWW.OVPAY.NL,,1.82,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of 12.50 EUR issued by Winkel 43 Amsterdam,,12.5,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of 2.06 EUR issued by Nlovx75p8gz7ldd58z WWW.OVPAY.NL,,2.06,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of 5.20 EUR issued by Nlovklj4zlbmerxjzy WWW.OVPAY.NL,,5.2,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of 58.30 EUR issued by Rest. De Rozenboom AMSTERDAM,,58.3,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by Burger King TCORBALLIS,,11.9,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by Fabel Friet Runstraat Bv Amsterdam,,6.75,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by Nlovbnvgzpapg WWWOVPAYNL,,2.06,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by Nlovbygrjve WWWOVPAYNL,,0.94,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by NlovlddnpxygzWWWOVPAYNL,,5.2,Travel,Wise,EUR
24/03/2025,2025,3,Card transaction of EUR issued by Nlovqxpqbgyem WWWOVPAYNL,,1.82,Travel,Wise,EUR
24/03/2025,2025,3,POS22MAR APPLE.COM/BI,,9.99,Subscription,BOI,EUR
24/03/2025,2025,3,POSC20MAR ASIA MARKET,,4.68,Supermarket,BOI,EUR
24/03/2025,2025,3,POSC21MAR DUNNES CORN,,20.58,Supermarket,BOI,EUR
24/03/2025,2025,3,Received money from Chuk On Yip with reference ,,300,Transfer,Wise,EUR
24/03/2025,2025,3,Sent money to CHUNG MING WAN,300,,Transfer,Wise,EUR
25/03/2025,2025,3,Card transaction of 1.82 EUR issued by Nlovgy5be86lzqnjlp WWW.OVPAY.NL,,1.82,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 16.50 EUR issued by De Saense Lelie B.v. ZAANDAM,,16.5,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 2.06 EUR issued by Nlovp457lgkqzzlje6 WWW.OVPAY.NL,,2.06,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 29.00 EUR issued by Rederij Ee Plas B.v. AMSTERDAM,,29,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 3.00 EUR issued by Retail In Motion Ltd Dublin City,,3,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 3.90 EUR issued by Nlov6pj6dkanp77j9v WWW.OVPAY.NL,,3.9,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 41.80 EUR issued by Dutch Pancake Masters Amsterdam,,41.8,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 5.40 EUR issued by Nlovmqja9nz66y8j67 WWW.OVPAY.NL,,5.4,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 55.00 EUR issued by Restaurant Fabian Amsterdam,,55,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of 7.23 EUR issued by Albert Heijn 1314 AMSTERDAM,,7.23,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Boons Pitstop Supermarkt AMSTERDAM,,9.98,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Dam Square Souvenirs Amsterdam,,1,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Henri Willig Kaas Bv Zaandam,,47.9,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Nlovbyvwgjve WWWOVPAYNL,,3.9,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Nlovkljzlnryjzy WWWOVPAYNL,,2.06,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Nlovlxmlzexgkjwg WWWOVPAYNL,,1.82,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Nlovpjdkabbrjv WWWOVPAYNL,,5.4,Travel,Wise,EUR
25/03/2025,2025,3,Card transaction of EUR issued by Vrede Souvenirs ZAANDAM,,12.95,Travel,Wise,EUR
25/03/2025,2025,3,Received money from Chuk On Yip with reference ,,200,Transfer,Wise,EUR
25/03/2025,2025,3,Sent money to CHUNG MING WAN,200,,Transfer,Wise,EUR
26/03/2025,2025,3,Card transaction of 0.71 EUR issued by Nlov9b5g4qge7p9j8y WWW.OVPAY.NL,,0.71,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 2.06 EUR issued by Nlov6pj6dkn46grj9v WWW.OVPAY.NL,,2.06,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 2.78 EUR issued by Nlovp457lgv69dwje6 WWW.OVPAY.NL,,2.78,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 40.00 EUR issued by Www.ticketcounter.eu (nl) Rotterdam,,40,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 5.00 EUR issued by Oh Food B.v. Amsterdam,,5,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 8.50 EUR issued by Nlov485q7prypw959l WWW.OVPAY.NL,,8.5,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 8.50 EUR issued by Nlovx75p8gwlqda58z WWW.OVPAY.NL,,8.5,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 85.80 EUR issued by Il Vicolo Amsterdam,,85.8,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 9.27 EUR issued by Jumbo Amsterdam Buiksl AMSTERDAM,,9.27,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of 9.95 EUR issued by 7751 Keukenhof-Albron LISSE,,9.95,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of EUR issued by Nlovbymybjve WWWOVPAYNL,,2.78,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of EUR issued by Nlovkljzlwnjzy WWWOVPAYNL,,2.06,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of EUR issued by NlovplgvgkjeWWWOVPAYNL,,8.5,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of EUR issued by NlovrlyndkmjmWWWOVPAYNL,,8.5,Travel,Wise,EUR
26/03/2025,2025,3,Card transaction of EUR issued by Nlovxpgwdzpvz WWWOVPAYNL,,0.71,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 10.99 EUR issued by Hema Ev055 A'dam-N AMSTERDAM,,10.99,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 17.87 EUR issued by Jumbo Amsterdam Buik AMSTERDAM,,17.87,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 2.31 EUR issued by Nlovklj4zlgvga6jzy WWW.OVPAY.NL,,2.31,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 2.48 EUR issued by Nlovze5xl9p4kwq5ld WWW.OVPAY.NL,,2.48,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 23.95 EUR issued by Bagels And Beans AMSTERDAM,,23.95,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 3.09 EUR issued by Nlovqx584p6bzgn54m WWW.OVPAY.NL,,3.09,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 3.50 EUR issued by Nlovdrjzk9q9klx5ey WWW.OVPAY.NL,,3.5,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of 3.60 EUR issued by Lanskroon Banketbakkerij AMSTERDAM,,3.6,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Anne Frank Stichting Amsterdam,,12.5,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by De Blauwe Hollander AMSTERDAM,,42.5,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Hema EvA'dam-N AMSTERDAM,,1.75,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Nlovdeepvlyl WWWOVPAYNL,,3.09,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Nlovlxmlndkaxjwg WWWOVPAYNL,,2.48,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Nlovlxmlwawajwg WWWOVPAYNL,,2.31,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Nlovpjdkzkdbjv WWWOVPAYNL,,3.5,Travel,Wise,EUR
27/03/2025,2025,3,Card transaction of EUR issued by Zettle_*Www Dewinkelva LEIDSCHENHAGE,,7.9,Travel,Wise,EUR
28/03/2025,2025,3,Card transaction of 10.36 EUR issued by 0966 Lidl Deansgra DEANSGRANGE,,10.36,Supermarket,Wise,EUR
28/03/2025,2025,3,Card transaction of EUR issued by Dunnes Cornelscourt FOXROCK,,20.05,Supermarket,Wise,EUR
31/03/2025,2025,3,APT 32 SANTRY      SP,1938,,Rental Income,BOI,EUR
31/03/2025,2025,3,APT 36 GRENVILLE   SP,1900,,Rental Income,BOI,EUR
31/03/2025,2025,3,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/03/2025,2025,3,POSC30MAR DUNNES CORN,,20.22,Supermarket,BOI,EUR
01/04/2025,2025,4,V960358415010425FA SP,140,,Child Benefit,BOI,EUR
01/04/2025,2025,4,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
02/04/2025,2025,4,Card transaction of EUR issued by Alexandra College DUBLIN,,75,School,Wise,EUR
02/04/2025,2025,4,Card transaction of EUR issued by Dunnes Cornelscourt FOXROCK,,15.99,Supermarket,Wise,EUR
02/04/2025,2025,4,Received money from HSBC EXPAT HSBC HOUSE THE ESPLANDE with reference U3369861 CHUNG MING WAN AND CUK ON YIP,,650,Bank-in,BOI,EUR
03/04/2025,2025,4,Balance cashback,,0.75,Bank,BOI,EUR
03/04/2025,2025,4,POSC02APR 0557 LIDL P,,23.47,Supermarket,BOI,EUR
03/04/2025,2025,4,POSC02APR DUNNES CORN,,8.2,Supermarket,BOI,EUR
04/04/2025,2025,4,Card transaction of EUR issued by Tonys Asian Market Bray,,17.1,Supermarket,Wise,EUR
07/04/2025,2025,4,876801532Please se SP,22.67,,Income,BOI,EUR
07/04/2025,2025,4,Card transaction of EUR issued by Aerling     esnn Wan Ho DUBLIN,,680.98,Travel,BOI,EUR
07/04/2025,2025,4,POSC04APR DUNNES CORN,,20.23,Supermarket,BOI,EUR
07/04/2025,2025,4,POSC04APR LIDL IRELAN,,8.22,Supermarket,BOI,EUR
07/04/2025,2025,4,POSC06APR DUNNES CORN,,30.39,Supermarket,BOI,EUR
07/04/2025,2025,4,POSC06APR DUNNES CORN,,20.14,Supermarket,BOI,EUR
07/04/2025,2025,4,Vodafone Irel SEPA DD,,105,Mobile,BOI,EUR
08/04/2025,2025,4,POSC07APR DUNNES CORN,,37.94,Supermarket,BOI,EUR
08/04/2025,2025,4,SPACE 35           SP,114,,Rental Income,BOI,EUR
09/04/2025,2025,4,09APR 0966 LIDL DEAN,,15.48,Supermarket,BOI,EUR
09/04/2025,2025,4,09APR DUNNES CORNELS,,20.55,Supermarket,BOI,EUR
09/04/2025,2025,4,09APR Eatokyo Noodle,,70.5,Meal,BOI,EUR
09/04/2025,2025,4,09APR LEAP CARD APP,,10,Transport,BOI,EUR
09/04/2025,2025,4,09APR LEAP CARD APP,,10,Transport,BOI,EUR
10/04/2025,2025,4,POS09APR LEAP CARD AP,,10,Transport,BOI,EUR
10/04/2025,2025,4,POS09APR LEAP CARD AP,,10,Transport,BOI,EUR
10/04/2025,2025,4,POSC09APR 0966 LIDL D,,15.48,Supermarket,BOI,EUR
10/04/2025,2025,4,POSC09APR DUNNES CORN,,20.55,Supermarket,BOI,EUR
10/04/2025,2025,4,POSC09APR EATOKYO NOO,,70.5,Meal,BOI,EUR
10/04/2025,2025,4,Received money from YA CHI CHEN with reference ,341,,Travel,BOI,EUR
14/04/2025,2025,4,POSC11APR CAMILE THAI,,9.49,Meal,BOI,EUR
14/04/2025,2025,4,POSC11APR DUNNES CORN,,20.31,Supermarket,BOI,EUR
14/04/2025,2025,4,POSC11APR SUMUP  *APC,,10,Parking,BOI,EUR
14/04/2025,2025,4,POSC12APR CAMILE THAI,,17.98,Meal,BOI,EUR
14/04/2025,2025,4,POSC13APR FARRELL CAT,,15,Supermarket,BOI,EUR
15/04/2025,2025,4,POSC14APR ALDI STORES,,10.13,Supermarket,BOI,EUR
16/04/2025,2025,4,IRISH DIASPORA LOA GP,57919.12,,Bank-in,BOI,EUR
16/04/2025,2025,4,POSC15APR ALDI STORES,,10.06,Supermarket,BOI,EUR
17/04/2025,2025,4,POS16APR TGTG 9xpd5px,,4.99,Supermarket,BOI,EUR
17/04/2025,2025,4,POSC16APR DUNNES CORN,,20.01,Supermarket,BOI,EUR
17/04/2025,2025,4,POSC16APR DUNNES CORN,,20.27,Supermarket,BOI,EUR
17/04/2025,2025,4,POSC16APR MCCABES PHA,,34.86,Medicine,BOI,EUR
17/04/2025,2025,4,POSC16APR MEDICAL OPT,,150,Doctor,BOI,EUR
22/04/2025,2025,4,36 HENRIETA        SP,2660,,Rental Income,BOI,EUR
22/04/2025,2025,4,POSC16APR Tonys Asian,,7.8,Supermarket,BOI,EUR
22/04/2025,2025,4,POSC18APR DUNNES CORN,,20.16,Supermarket,BOI,EUR
22/04/2025,2025,4,POSC18APR DUNNES CORN,,20.05,Supermarket,BOI,EUR
23/04/2025,2025,4,POS22APR APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/04/2025,2025,4,POSC22APR DUNNES CORN,,30.75,Supermarket,BOI,EUR
23/04/2025,2025,4,POSC22APR DUNNES CORN,,20.1,Supermarket,BOI,EUR
28/04/2025,2025,4,POS26APR TV LICENCE O,,160,License,BOI,EUR
28/04/2025,2025,4,POSC26APR DUNNES CORN,,20.47,Supermarket,BOI,EUR
28/04/2025,2025,4,POSC26APR DUNNES CORN,,20.1,Supermarket,BOI,EUR
29/04/2025,2025,4,POSC28APR ALDI STORES,,4.75,Supermarket,BOI,EUR
29/04/2025,2025,4,Vhi 0003850916PCC  SP,30,,Insurance,BOI,EUR
30/04/2025,2025,4,APT 32 SANTRY CROS SP,1938,,Rental Income,BOI,EUR
30/04/2025,2025,4,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
30/04/2025,2025,4,Lidl from dicky,17.98,,Supermarket,Revolut,EUR
30/04/2025,2025,4,POS29APR SP BELL LANE,,28.5,Coffee,BOI,EUR
01/05/2025,2025,5,POS30APR DEPARTMENT O,,300,License,BOI,EUR
01/05/2025,2025,5,POS30APR TGTG c2f11vn,,5.99,Supermarket,BOI,EUR
01/05/2025,2025,5,POSC30APR 0966 LIDL D,,75.27,Supermarket,BOI,EUR
01/05/2025,2025,5,POSC30APR DUNNES CORN,,20.39,Supermarket,BOI,EUR
01/05/2025,2025,5,POSC30APR DUNNES CORN,,20.06,Supermarket,BOI,EUR
02/05/2025,2025,5,36 TEMPLE PLACE    SP,1900,,Rental Income,BOI,EUR
02/05/2025,2025,5,Balance cashback,,0.36,Bank,BOI,EUR
02/05/2025,2025,5,POS01MAY DEPARTMENT O,,300,License,BOI,EUR
02/05/2025,2025,5,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
06/05/2025,2025,5,POS02MAY ALEXANDRA CO,,80,School,BOI,EUR
06/05/2025,2025,5,POS02MAY DEPARTMENT O,,300,License,BOI,EUR
06/05/2025,2025,5,POS04MAY NEXT,,48,Clothing,BOI,EUR
06/05/2025,2025,5,POSC02MAY BURGER KING,,7.1,Meal,BOI,EUR
06/05/2025,2025,5,POSC02MAY DEALZ - 166,,1.5,Supermarket,BOI,EUR
06/05/2025,2025,5,POSC02MAY Mijangwon,,40,Clothing,BOI,EUR
06/05/2025,2025,5,POSC02MAY SQ *LITTLE,,59.8,Meal,BOI,EUR
06/05/2025,2025,5,POSC03MAY DUNNES CORN,,20.15,Supermarket,BOI,EUR
06/05/2025,2025,5,POSC04MAY 0557 LIDL P,,8.77,Supermarket,BOI,EUR
06/05/2025,2025,5,POSC04MAY DUNNES CORN,,20.09,Supermarket,BOI,EUR
06/05/2025,2025,5,V960358415060525FA SP,140,,Child Benefit,BOI,EUR
07/05/2025,2025,5,POSC06MAY T K MAXX,,10.99,Furniture,BOI,EUR
07/05/2025,2025,5,TEMPLE PLACE PARKI SP,114,,Rental Income,BOI,EUR
08/05/2025,2025,5,365 Online  TEMPLE PL,,2246.65,Rental Property,BOI,EUR
08/05/2025,2025,5,POS07MAY NEXT,,31,Clothing,BOI,EUR
08/05/2025,2025,5,POSC07MAY ALDI 11 872,,7.8,Supermarket,BOI,EUR
08/05/2025,2025,5,POSC07MAY DUNNES CORN,,20.15,Supermarket,BOI,EUR
08/05/2025,2025,5,POSC07MAY LIDL IRELAN,,28.37,Supermarket,BOI,EUR
08/05/2025,2025,5,POSC07MAY WINDYRIDGE,,29.95,Furniture,BOI,EUR
09/05/2025,2025,5,365 Online  Henriett,,1937.35,Rental Property,BOI,EUR
09/05/2025,2025,5,POS08MAY JD WETHERSPO,,21.6,Meal,BOI,EUR
12/05/2025,2025,5,POSC09MAY ALDI 57 872,,1.98,Supermarket,BOI,EUR
12/05/2025,2025,5,POSC09MAY DUNNES NUTG,,20,Supermarket,BOI,EUR
12/05/2025,2025,5,POSC09MAY HOME STORE,,18.97,Furniture,BOI,EUR
12/05/2025,2025,5,POSC09MAY LIDL IRELAN,,1.7,Supermarket,BOI,EUR
12/05/2025,2025,5,POSC09MAY MCDONALDS 7,,10.1,Meal,BOI,EUR
12/05/2025,2025,5,POSC09MAY PENNEYS NUT,,10,Clothing,BOI,EUR
12/05/2025,2025,5,POSC09MAY TESCO STORE,,1.88,Supermarket,BOI,EUR
12/05/2025,2025,5,POSC11MAY DUNNES CORN,,20.21,Supermarket,BOI,EUR
12/05/2025,2025,5,Vodafone Irel SEPA DD,,111.37,Mobile,BOI,EUR
13/05/2025,2025,5,Muk Yee,,2,Supermarket,Revolut,EUR
13/05/2025,2025,5,POS12MAY Amazon.ie,,20.89,Furniture,BOI,EUR
13/05/2025,2025,5,POS12MAY Amazon.ie,,3.29,Furniture,BOI,EUR
14/05/2025,2025,5,POSC13MAY ASIA MARKET,,33.62,Supermarket,BOI,EUR
14/05/2025,2025,5,POSC13MAY SUMUP  *CAT,,68.5,Meal,BOI,EUR
15/05/2025,2025,5,POS14MAY NANDOS.IE,,29.7,Meal,BOI,EUR
15/05/2025,2025,5,POSC14MAY DUNNES CORN,,20.19,Supermarket,BOI,EUR
15/05/2025,2025,5,POSC14MAY DUNNES CORN,,4.2,Supermarket,BOI,EUR
15/05/2025,2025,5,POSC14MAY DUNNES CORN,,15,Supermarket,BOI,EUR
15/05/2025,2025,5,POSC14MAY DUNNES STOR,,30,Supermarket,BOI,EUR
16/05/2025,2025,5,POSC14MAY DUNDRUM CAR,,3.7,Parking,BOI,EUR
18/05/2025 20:14,2025,5,Transfer to siumaw,,80,Transfer,Revolut,EUR
19/05/2025,2025,5,POS16MAY NEXT,48,,Clothing,BOI,EUR
19/05/2025,2025,5,POSC16MAY CIRCLE K EG,,27.08,Fuel,BOI,EUR
19/05/2025,2025,5,POSC16MAY DUNNES CORN,,20.19,Supermarket,BOI,EUR
19/05/2025,2025,5,POSC16MAY DUNNES CORN,20,,Supermarket,BOI,EUR
19/05/2025,2025,5,POSC16MAY MCDONALDS70,,10.1,Meal,BOI,EUR
19/05/2025,2025,5,POSC18MAY TESCO STORE,,1.75,Supermarket,BOI,EUR
20/05/2025,2025,5,36 HERRIETTA       SP,2660,,Rental Income,BOI,EUR
21/05/2025,2025,5,Card transaction of 2.65 EUR issued by An Post Postage Fee INTERNET,,2.65,Postal,Wise,EUR
21/05/2025,2025,5,POSC20MAY DUNNES CORN,,28.52,Supermarket,BOI,EUR
21/05/2025,2025,5,POSC20MAY LEOPARDSTOW,,12,Golf,BOI,EUR
21/05/2025,2025,5,POSC20MAY LEOPARDSTOW,,12,Golf,BOI,EUR
21/05/2025,2025,5,POSC20MAY LIDL IRELAN,,14.93,Supermarket,BOI,EUR
23/05/2025,2025,5,POS22MAY APPLE.COM/BI,,9.99,Subscription,BOI,EUR
25/05/2025 18:51,2025,5,Revolute transfer,,159.1,Meal,Revolut,EUR
26/05/2025,2025,5,Card transaction of EUR issued by Ryanair     TubKX,,99.38,Travel,BOI,EUR
26/05/2025,2025,5,Card transaction of USD issued by Sp Drbergcom SHOPDRBERGC,,81.92,Medicine,BOI,EUR
26/05/2025,2025,5,POS20MAY DEPARTMENT O,300,,License,BOI,EUR
26/05/2025,2025,5,POS25MAY Mol*Apotheke,,38.08,Medicine,BOI,EUR
26/05/2025,2025,5,POSC23MAY DUNNES CORN,,20.09,Supermarket,BOI,EUR
26/05/2025,2025,5,Wise Charges for: CARD-2523623476,,0.38,Bank,BOI,EUR
27/05/2025,2025,5,POS25MAY SWISS.COM,,2075.6,Travel,BOI,EUR
27/05/2025,2025,5,POS26MAY DUBLIN AIRPO,,83,Travel,BOI,EUR
28/05/2025,2025,5,POSC27MAY ALDI 11 872,,5.55,Supermarket,BOI,EUR
28/05/2025,2025,5,POSC27MAY DUNNES CORN,,20.22,Supermarket,BOI,EUR
28/05/2025,2025,5,POSC27MAY DUNNES CORN,30,,Supermarket,BOI,EUR
28/05/2025,2025,5,POSC27MAY LIDL IRELAN,,5.22,Supermarket,BOI,EUR
28/05/2025,2025,5,POSC27MAY LIDL IRELAN,,24.21,Supermarket,BOI,EUR
29/05/2025,2025,5,Brussel hotel,,551.06,Travel,Citibank William,EUR
30/05/2025,2025,5,36 TEMPLE PLACE    SP,1900,,Rental Income,BOI,EUR
30/05/2025,2025,5,APT 32 SANTRY CROS SP,1938,,Rental Income,BOI,EUR
30/05/2025,2025,5,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
02/06/2025,2025,6,30MAY AMAZON.IE,,11.6,Furniture,BOI,EUR
02/06/2025,2025,6,30MAY DUNNES CORNELS,,20.19,Supermarket,BOI,EUR
02/06/2025,2025,6,30MAY DUNNES CORNELS,,20.83,Supermarket,BOI,EUR
02/06/2025,2025,6,30MAY LIDL 0154 DUND,,1.8,Supermarket,BOI,EUR
02/06/2025,2025,6,30MAY LIDL 0154 DUND,,10.18,Supermarket,BOI,EUR
02/06/2025,2025,6,V960358415030625FA SP,140,,Child Benefit,BOI,EUR
02/06/2025,2025,6,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
05-Jun-25,2025,6,POSC04JUN DUNNES CORN,,20.11,Supermarket,BOI,EUR
05-Jun-25,2025,6,TEMPLE PLACE PARKI,114,,Rental Income,BOI,EUR
09-Jun-25,2025,6,POSC06JUN ALDI 11 872,,19.18,Supermarket,BOI,EUR
09-Jun-25,2025,6,POSC06JUN DUNNES CORN,,20.12,Supermarket,BOI,EUR
09-Jun-25,2025,6,POSC06JUN DUNNES CORN,,20.13,Supermarket,BOI,EUR
09-Jun-25,2025,6,POSC06JUN LIDL IRELAN,,19.25,Supermarket,BOI,EUR
09-Jun-25,2025,6,POSC06JUN LIDL IRELAN,,14.13,Supermarket,BOI,EUR
09-Jun-25,2025,6,Vodafone Irel SEPA DD,,111.37,Mobile,BOI,EUR
11-Jun-25,2025,6,POS10JUN SP CLOUD PIC,,42.88,Coffee,BOI,EUR
11-Jun-25,2025,6,POSC10JUN DUNNES CORN,,20.02,Supermarket,BOI,EUR
11-Jun-25,2025,6,POSC10JUN LIDL IRELAN,,11.68,Supermarket,BOI,EUR
11-Jun-25,2025,6,POSC10JUN THE HARBOUR,,38,Meal,BOI,EUR
12-Jun-25,2025,6,POS11JUN aliexpress,,11.56,Furniture,BOI,EUR
13-Jun-25,2025,6,POSC12JUN 0966 LIDL D,,11.89,Supermarket,BOI,EUR
13-Jun-25,2025,6,POSC12JUN DUNNES CORN,,20.06,Supermarket,BOI,EUR
16-Jun-25,2025,6,POSC14JUN DUNNES CORN,,20.14,Supermarket,BOI,EUR
16-Jun-25,2025,6,POSC14JUN TESCO STORE,,17,Supermarket,BOI,EUR
17-Jun-25,2025,6,Alexandra College SP,530,,School,BOI,EUR
18-Jun-25,2025,6,BORD GAIS EIR SEPA DD,,1.04,Electricity,BOI,EUR
18-Jun-25,2025,6,POS17JUN APCOA PARKIN,,1,Parking,BOI,EUR
18-Jun-25,2025,6,POSC17JUN CARE CURE M,,500,Doctor,BOI,EUR
18-Jun-25,2025,6,POSC17JUN DUNNES CORN,,20.1,Supermarket,BOI,EUR
18-Jun-25,2025,6,POSC17JUN SQ *SISU IZ,,19,Meal,BOI,EUR
18-Jun-25,2025,6,POSC17JUN Woodies Car,,24.98,Furniture,BOI,EUR
20/06/2025,2025,6,36 HENRIETTA       SP,2660,,Rental Income,BOI,EUR
20/06/2025,2025,6,POS19JUN JD WETHERSPO,,22.95,Meal,BOI,EUR
20/06/2025,2025,6,POSC19JUN ALDI 11 872,,6.43,Supermarket,BOI,EUR
20/06/2025,2025,6,POSC19JUN LIDL IRELAN,,29.15,Supermarket,BOI,EUR
20/06/2025,2025,6,Vhi 0003850916PCC  SP,20,,Doctor,BOI,EUR
23/06/2025,2025,6,POSC20JUN DUNNES CORN,,20.22,Supermarket,BOI,EUR
23/06/2025,2025,6,POSC20JUN DUNNES CORN,,20.26,Supermarket,BOI,EUR
24/06/2025,2025,6,POS23JUN THE GIFT HOU,,18,Entertainment,BOI,EUR
24/06/2025,2025,6,POSC23JUN DUNNES CORN,,20.28,Supermarket,BOI,EUR
24/06/2025,2025,6,POSC23JUN HAKUBA LIMI,,4.2,Parking,BOI,EUR
25/06/2025,2025,6,POSC24JUN CHINA TANG,,43.5,Meal,BOI,EUR
25/06/2025,2025,6,POSC24JUN TESCO STORE,,1.5,Supermarket,BOI,EUR
25/06/2025,2025,6,POSC24JUN TESCO STORE,,6,Supermarket,BOI,EUR
26/06/2025,2025,6,Dunnes 31.3,,31.3,Supermarket,Revolut,EUR
26/06/2025,2025,6,fishing lunch -48.1,48.1,,Meal,Revolut,EUR
26/06/2025,2025,6,Lunch from danny,15.5,,Meal,Revolut,EUR
26/06/2025,2025,6,Lunch from dicky,12.5,,Meal,Revolut,EUR
27/06/2025,2025,6,POSC26JUN 0966 LIDL D,,27.7,Supermarket,BOI,EUR
27/06/2025,2025,6,POSC26JUN Cafe Du Jou,,88.6,Meal,BOI,EUR
28/06/2025,2025,6,BBQ 34.5,,34.5,Meal,Revolut,EUR
28/06/2025,2025,6,UK trip,,300,Travel,Wise,EUR
30/06/2025,2025,6,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
30/06/2025,2025,6,POS28JUN Decathlon Ir,,8,Entertainment,BOI,EUR
30/06/2025,2025,6,POSC28JUN CORAJIO,,4.99,Supermarket,BOI,EUR
30/06/2025,2025,6,POSC28JUN Decathlon B,,5,Entertainment,BOI,EUR
30/06/2025,2025,6,POSC28JUN IKEA IRELAN,,8.25,Furniture,BOI,EUR
30/06/2025,2025,6,POSC28JUN LIDL IRELAN,,24.52,Supermarket,BOI,EUR
30/06/2025,2025,6,Vhi 0003850916PCC  SP,20,,Doctor,BOI,EUR
01/07/2025,2025,7, hiking lunch 46.5,,46.5,Meal,Revolut,EUR
01/07/2025,2025,7,36 TEMPLE PLACE    SP,1900,,Rental Income,BOI,EUR
01/07/2025,2025,7,365 Online  SANTRY CR,,1858.08,Rental Property,BOI,EUR
01/07/2025,2025,7,Amazon (mixer),,286.695,Electrical Appliances,Citibank William,EUR
01/07/2025,2025,7,APT 32 SANTR       SP,1938,,Rental Income,BOI,EUR
